Date;U.S. Gulf Coast Kerosene-Type Jet Fuel Spot Price FOB in U.S. Dollars per Gallon
2019-10-02T20:00:00-04:00;1.827
2019-09-30T20:00:00-04:00;1.85
2019-09-15T20:00:00-04:00;1.972
2019-09-08T20:00:00-04:00;1.857
2019-08-28T20:00:00-04:00;1.835
2019-08-20T20:00:00-04:00;1.829
2019-08-18T20:00:00-04:00;1.803
2019-08-11T20:00:00-04:00;1.766
2019-08-06T20:00:00-04:00;1.743
2019-07-31T20:00:00-04:00;1.86
2019-07-29T20:00:00-04:00;1.953
2019-07-15T20:00:00-04:00;1.905
2019-07-10T20:00:00-04:00;2.005
2019-06-23T20:00:00-04:00;1.872
2019-06-16T20:00:00-04:00;1.765
2019-06-13T20:00:00-04:00;1.793
2019-06-11T20:00:00-04:00;1.741
2019-06-10T20:00:00-04:00;1.8
2019-06-04T20:00:00-04:00;1.738
2019-05-30T20:00:00-04:00;1.802
2019-05-27T20:00:00-04:00;1.939
2019-05-13T20:00:00-04:00;1.997
2019-05-05T20:00:00-04:00;1.992
2019-04-15T20:00:00-04:00;1.989
2019-04-11T20:00:00-04:00;1.977
2019-04-10T20:00:00-04:00;1.986
2019-04-08T20:00:00-04:00;1.969
2019-03-27T20:00:00-04:00;1.897
2019-03-26T20:00:00-04:00;1.903
2019-03-20T20:00:00-04:00;1.904
2019-03-10T20:00:00-04:00;1.894
2019-03-07T19:00:00-05:00;1.897
2019-03-03T19:00:00-05:00;1.915
2019-02-26T19:00:00-05:00;1.953
2019-02-24T19:00:00-05:00;1.905
2019-02-21T19:00:00-05:00;1.957
2019-02-20T19:00:00-05:00;1.969
2019-02-10T19:00:00-05:00;1.833
2019-01-23T19:00:00-05:00;1.819
2019-01-13T19:00:00-05:00;1.796
2019-01-01T19:00:00-05:00;1.607
2018-12-26T19:00:00-05:00;1.596
2018-12-17T19:00:00-05:00;1.663
2018-12-12T19:00:00-05:00;1.786
2018-12-02T19:00:00-05:00;1.79
2018-11-18T19:00:00-05:00;1.986
2018-11-13T19:00:00-05:00;1.978
2018-11-05T19:00:00-05:00;2.108
2018-10-09T20:00:00-04:00;2.31
2018-10-07T20:00:00-04:00;2.315
2018-10-04T20:00:00-04:00;2.301
2018-09-25T20:00:00-04:00;2.228
2018-09-24T20:00:00-04:00;2.226
2018-09-05T20:00:00-04:00;2.156
2018-08-28T20:00:00-04:00;2.208
2018-08-26T20:00:00-04:00;2.193
2018-07-30T20:00:00-04:00;2.114
2018-07-18T20:00:00-04:00;2.051
2018-07-10T20:00:00-04:00;2.09
2018-06-27T20:00:00-04:00;2.117
2018-06-25T20:00:00-04:00;2.073
2018-06-21T20:00:00-04:00;2.06
2018-06-18T20:00:00-04:00;2.058
2018-06-14T20:00:00-04:00;2.022
2018-06-10T20:00:00-04:00;2.109
2018-06-07T20:00:00-04:00;2.115
2018-06-05T20:00:00-04:00;2.089
2018-06-04T20:00:00-04:00;2.086
2018-06-03T20:00:00-04:00;2.102
2018-05-07T20:00:00-04:00;2.118
2018-05-02T20:00:00-04:00;2.068
2018-04-25T20:00:00-04:00;2.085
2018-04-22T20:00:00-04:00;2.064
2018-04-19T20:00:00-04:00;2.069
2018-04-11T20:00:00-04:00;2.032
2018-04-09T20:00:00-04:00;2.014
2018-04-02T20:00:00-04:00;1.933
2018-03-27T20:00:00-04:00;1.955
2018-03-11T20:00:00-04:00;1.78
2018-03-06T19:00:00-05:00;1.814
2018-03-01T19:00:00-05:00;1.814
2018-02-25T19:00:00-05:00;1.919
2018-02-19T19:00:00-05:00;1.84
2018-02-14T19:00:00-05:00;1.801
2018-01-31T19:00:00-05:00;1.991
2018-01-25T19:00:00-05:00;2.03
2018-01-18T19:00:00-05:00;1.922
2018-01-17T19:00:00-05:00;1.922
2018-01-15T19:00:00-05:00;1.925
2018-01-11T19:00:00-05:00;1.947
2018-01-08T19:00:00-05:00;1.946
2018-01-03T19:00:00-05:00;1.927
2017-12-20T19:00:00-05:00;1.818
2017-12-13T19:00:00-05:00;1.779
2017-12-05T19:00:00-05:00;1.734
2017-11-16T19:00:00-05:00;1.756
2017-11-08T19:00:00-05:00;1.802
2017-11-07T19:00:00-05:00;1.769
2017-11-02T20:00:00-04:00;1.716
2017-10-25T20:00:00-04:00;1.691
2017-10-24T20:00:00-04:00;1.659
2017-10-15T20:00:00-04:00;1.663
2017-10-05T20:00:00-04:00;1.625
2017-10-04T20:00:00-04:00;1.669
2017-10-02T20:00:00-04:00;1.632
2017-09-28T20:00:00-04:00;1.686
2017-09-27T20:00:00-04:00;1.703
2017-09-25T20:00:00-04:00;1.705
2017-09-19T20:00:00-04:00;1.732
2017-09-13T20:00:00-04:00;1.805
2017-08-31T20:00:00-04:00;1.997
2017-08-27T20:00:00-04:00;1.599
2017-08-17T20:00:00-04:00;1.545
2017-08-16T20:00:00-04:00;1.49
2017-08-14T20:00:00-04:00;1.493
2017-08-07T20:00:00-04:00;1.527
2017-07-13T20:00:00-04:00;1.397
2017-07-09T20:00:00-04:00;1.331
2017-06-29T20:00:00-04:00;1.364
2017-06-22T20:00:00-04:00;1.236
2017-06-20T20:00:00-04:00;1.242
2017-06-12T20:00:00-04:00;1.313
2017-05-24T20:00:00-04:00;1.445
2017-05-18T20:00:00-04:00;1.473
2017-05-08T20:00:00-04:00;1.34
2017-04-30T20:00:00-04:00;1.408
2017-04-27T20:00:00-04:00;1.425
2017-04-26T20:00:00-04:00;1.438
2017-04-20T20:00:00-04:00;1.466
2017-04-19T20:00:00-04:00;1.492
2017-03-26T20:00:00-04:00;1.412
2017-03-14T20:00:00-04:00;1.41
2017-03-06T19:00:00-05:00;1.532
2017-02-26T19:00:00-05:00;1.562
2017-02-21T19:00:00-05:00;1.562
2017-02-15T19:00:00-05:00;1.548
2017-02-01T19:00:00-05:00;1.525
2017-01-30T19:00:00-05:00;1.5
2017-01-12T19:00:00-05:00;1.529
2017-01-05T19:00:00-05:00;1.542
2016-12-28T19:00:00-05:00;1.545
2016-12-21T19:00:00-05:00;1.483
2016-12-14T19:00:00-05:00;1.478
2016-12-08T19:00:00-05:00;1.451
2016-12-07T19:00:00-05:00;1.436
2016-12-05T19:00:00-05:00;1.476
2016-12-01T19:00:00-05:00;1.497
2016-11-27T19:00:00-05:00;1.391
2016-11-23T19:00:00-05:00;1.4
2016-11-22T19:00:00-05:00;1.4
2016-11-15T19:00:00-05:00;1.313
2016-11-10T19:00:00-05:00;1.28
2016-11-06T19:00:00-05:00;1.335
2016-11-03T20:00:00-04:00;1.324
2016-11-01T20:00:00-04:00;1.362
2016-10-31T20:00:00-04:00;1.412
2016-10-30T20:00:00-04:00;1.395
2016-09-25T20:00:00-04:00;1.324
2016-09-15T20:00:00-04:00;1.298
2016-09-13T20:00:00-04:00;1.282
2016-09-01T20:00:00-04:00;1.278
2016-08-17T20:00:00-04:00;1.396
2016-08-11T20:00:00-04:00;1.283
2016-08-09T20:00:00-04:00;1.185
2016-07-19T20:00:00-04:00;1.277
2016-07-13T20:00:00-04:00;1.288
2016-07-06T20:00:00-04:00;1.302
2016-07-05T20:00:00-04:00;1.364
2016-06-21T20:00:00-04:00;1.384
2016-06-15T20:00:00-04:00;1.304
2016-06-14T20:00:00-04:00;1.349
2016-06-13T20:00:00-04:00;1.374
2016-06-09T20:00:00-04:00;1.392
2016-05-10T20:00:00-04:00;1.264
2016-05-03T20:00:00-04:00;1.202
2016-05-01T20:00:00-04:00;1.213
2016-04-27T20:00:00-04:00;1.397
2016-04-24T20:00:00-04:00;1.175
2016-04-14T20:00:00-04:00;1.112
2016-04-06T20:00:00-04:00;1.036
2016-04-05T20:00:00-04:00;1.045
2016-03-31T20:00:00-04:00;1.005
2016-03-16T20:00:00-04:00;1.126
2016-03-06T19:00:00-05:00;1.096
2016-03-02T19:00:00-05:00;1.002
2016-03-01T19:00:00-05:00;0.998
2016-02-23T19:00:00-05:00;0.934
2016-02-01T19:00:00-05:00;0.936
2016-01-24T19:00:00-05:00;0.865
2016-01-14T19:00:00-05:00;0.868
2016-01-05T19:00:00-05:00;0.994
2015-12-27T19:00:00-05:00;1.013
2015-12-22T19:00:00-05:00;1.055
2015-11-23T19:00:00-05:00;1.289
2015-11-22T19:00:00-05:00;1.264
2015-11-11T19:00:00-05:00;1.306
2015-11-08T19:00:00-05:00;1.403
2015-11-03T19:00:00-05:00;1.427
2015-10-29T20:00:00-04:00;1.431
2015-10-21T20:00:00-04:00;1.39
2015-10-18T20:00:00-04:00;1.34
2015-10-15T20:00:00-04:00;1.358
2015-10-07T20:00:00-04:00;1.474
2015-09-28T20:00:00-04:00;1.393
2015-09-27T20:00:00-04:00;1.367
2015-09-13T20:00:00-04:00;1.355
2015-09-07T20:00:00-04:00;1.426
2015-09-01T20:00:00-04:00;1.453
2015-08-23T20:00:00-04:00;1.256
2015-08-09T20:00:00-04:00;1.456
2015-08-06T20:00:00-04:00;1.412
2015-08-03T20:00:00-04:00;1.431
2015-08-02T20:00:00-04:00;1.405
2015-07-26T20:00:00-04:00;1.464
2015-07-23T20:00:00-04:00;1.511
2015-07-22T20:00:00-04:00;1.533
2015-07-15T20:00:00-04:00;1.515
2015-06-30T20:00:00-04:00;1.685
2015-06-25T20:00:00-04:00;1.706
2015-06-09T20:00:00-04:00;1.776
2015-06-08T20:00:00-04:00;1.757
2015-06-04T20:00:00-04:00;1.711
2015-05-27T20:00:00-04:00;1.766
2015-04-16T20:00:00-04:00;1.76
2015-04-08T20:00:00-04:00;1.603
2015-03-10T20:00:00-04:00;1.66
2015-03-09T20:00:00-04:00;1.675
2015-02-23T19:00:00-05:00;1.744
2015-02-12T19:00:00-05:00;1.855
2015-02-11T19:00:00-05:00;1.8
2015-02-10T19:00:00-05:00;1.703
2015-01-28T19:00:00-05:00;1.474
2014-12-29T19:00:00-05:00;1.556
2014-12-22T19:00:00-05:00;1.604
2014-12-14T19:00:00-05:00;1.762
2014-12-11T19:00:00-05:00;1.797
2014-12-03T19:00:00-05:00;2.024
2014-12-02T19:00:00-05:00;2.005
2014-11-09T19:00:00-05:00;2.361
2014-10-21T20:00:00-04:00;2.378
2014-10-16T20:00:00-04:00;2.432
2014-10-13T20:00:00-04:00;2.42
2014-10-09T20:00:00-04:00;2.519
2014-10-06T20:00:00-04:00;2.539
2014-10-05T20:00:00-04:00;2.583
2014-09-23T20:00:00-04:00;2.656
2014-09-22T20:00:00-04:00;2.664
2014-09-21T20:00:00-04:00;2.664
2014-09-17T20:00:00-04:00;2.68
2014-09-10T20:00:00-04:00;2.747
2014-09-04T20:00:00-04:00;2.812
2014-08-28T20:00:00-04:00;2.87
2014-08-25T20:00:00-04:00;2.864
2014-08-20T20:00:00-04:00;2.828
2014-08-06T20:00:00-04:00;2.868
2014-07-31T20:00:00-04:00;2.821
2014-07-30T20:00:00-04:00;2.846
2014-07-29T20:00:00-04:00;2.848
2014-07-28T20:00:00-04:00;2.859
2014-07-24T20:00:00-04:00;2.864
2014-07-22T20:00:00-04:00;2.835
2014-07-16T20:00:00-04:00;2.798
2014-07-07T20:00:00-04:00;2.775
2014-07-06T20:00:00-04:00;2.797
2014-07-01T20:00:00-04:00;2.83
2014-06-26T20:00:00-04:00;2.897
2014-06-19T20:00:00-04:00;2.968
2014-06-12T20:00:00-04:00;2.905
2014-05-27T20:00:00-04:00;2.868
2014-05-08T20:00:00-04:00;2.847
2014-04-21T20:00:00-04:00;2.952
2014-04-13T20:00:00-04:00;2.904
2014-04-09T20:00:00-04:00;2.878
2014-04-03T20:00:00-04:00;2.847
2014-03-20T20:00:00-04:00;2.837
2014-03-18T20:00:00-04:00;2.817
2014-03-11T20:00:00-04:00;2.873
2014-03-10T20:00:00-04:00;2.912
2014-02-26T19:00:00-05:00;2.924
2014-02-25T19:00:00-05:00;2.996
